sec,fargo,desert,maine,modernBaseball,nyny,pnw,texas
796,162,483,514,751,792,331,681
852,482,653,711,809,811,493,814
840,399,775,476,802,767,619,885
763,412,839,420,735,663,699,884
626,388,838,398,462,510,725,812
444,440,773,9,264,321,600,496
236,129,649,30,104,123,608,437
46,110,478,0,26,0,478,278
0,56,275,0,0,0,315,70
0,0,73,0,0,0,136,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,43,0,24,0,0
96,0,0,189,26,107,0,0
298,10,0,295,123,292,0,66
501,111,75,283,129,508,0,276
671,111,278,517,451,515,147,493
787,288,481,539,710,761,324,679
846,251,652,711,312,779,485,813
836,286,775,560,50,735,611,881
757,312,838,472,690,635,690,883
617,436,837,394,571,484,715,813
431,336,773,219,35,302,684,679
223,392,649,52,220,112,537,496
39,71,476,0,45,0,436,281
0,54,273,0,0,0,254,71
0,0,70,0,0,0,95,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,59,0,8,0,0
47,0,0,224,22,85,0,0
44,58,0,394,247,254,0,64
455,233,74,539,437,249,0,271
296,413,278,641,599,268,149,486
210,569,482,544,324,333,331,669
482,683,653,495,183,76,498,801
522,741,776,410,424,91,627,867
617,740,839,394,344,462,708,870
356,682,838,152,405,37,729,802
417,569,772,139,159,45,697,662
215,414,646,19,131,28,611,481
34,230,473,0,24,0,478,269
0,55,268,0,0,0,311,65
0,0,65,0,0,0,130,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,8,0,17,0,0
94,0,0,15,71,175,0,0
288,16,0,8,262,365,0,42
513,103,71,67,455,534,0,255
687,95,274,175,617,661,143,484
748,247,482,195,225,293,324,668
870,313,655,412,784,115,488,801
860,495,778,264,323,545,615,867
783,418,835,369,470,592,695,867
642,514,833,118,12,24,720,798
452,359,767,145,411,158,686,373
236,291,642,8,205,64,600,485
38,157,468,0,16,0,465,270
0,30,263,0,0,0,299,64
0,0,61,0,0,0,121,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,36,0,9,0,0
100,0,0,155,35,129,0,0
317,28,0,294,252,370,0,68
530,222,65,412,131,542,0,287
706,398,263,440,114,482,139,515
826,548,460,446,367,744,317,711
883,656,628,568,764,175,480,853
867,711,337,488,134,500,607,929
785,710,805,360,145,120,686,928
638,652,798,357,439,237,711,855
447,543,150,132,401,85,678,714
229,390,482,35,211,52,591,520
35,213,427,0,11,0,457,292
0,45,184,0,0,0,290,69
0,0,32,0,0,0,73,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,14,0,16,0,0
98,0,0,97,21,172,0,0
311,29,0,185,69,360,0,67
520,216,57,176,242,530,0,286
693,391,245,272,235,657,34,508
814,399,374,324,457,256,79,696
873,648,603,453,277,399,241,830
861,703,724,438,175,233,100,897
782,701,782,21,255,602,285,894
640,562,42,93,200,451,222,822
449,529,418,116,175,129,349,685
231,378,15,18,65,36,442,495
33,201,9,0,12,0,334,273
0,38,226,0,0,0,9,60
0,0,34,0,0,0,26,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,15,0,15,0,0
99,0,0,92,66,175,0,0
317,26,0,154,255,367,0,61
530,128,35,303,447,540,0,273
707,378,193,438,610,667,30,493
829,527,434,327,448,746,94,681
886,633,601,140,301,763,304,817
872,688,721,150,280,717,461,887
789,688,784,284,390,616,547,886
644,629,781,270,202,333,495,814
450,518,599,188,172,236,493,669
229,369,593,32,72,57,410,481
31,194,261,0,17,0,219,262
0,34,107,0,0,0,32,54
0,0,29,0,0,0,100,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,45,0,5,0,0
96,0,0,205,66,144,0,0
312,24,0,373,257,292,0,58
526,72,33,516,451,415,0,266
702,357,252,619,611,497,124,484
823,308,451,670,725,439,299,669
879,430,619,664,781,482,459,800
865,666,739,606,773,497,583,878
780,662,800,497,701,353,661,874
634,603,797,350,528,224,685,801
440,495,734,180,282,77,652,664
219,347,608,28,198,23,566,476
27,124,436,0,20,0,436,257
0,18,234,0,0,0,271,52
0,0,42,0,0,0,97,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,16,0,0,0,0
98,0,0,158,27,113,0,0
318,23,0,248,183,151,0,56
533,152,53,247,126,59,0,260
707,271,247,414,334,23,119,478
829,392,445,492,428,140,294,663
881,371,612,459,318,278,452,797
866,665,731,344,268,258,579,867
783,534,791,193,94,370,656,868
634,603,788,107,143,419,680,796
440,492,721,16,263,245,647,657
220,345,596,12,54,72,558,470
27,175,425,0,13,0,427,253
0,15,225,0,0,0,263,49
0,0,37,0,0,0,91,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,45,0,0,0,0
93,0,0,213,54,93,0,0
308,14,0,388,129,181,0,34
519,93,50,536,226,95,0,200
694,238,241,636,132,21,119,486
811,387,438,688,151,91,295,538
863,594,604,683,309,114,456,805
845,552,723,621,300,108,581,877
762,423,612,505,437,256,659,718
617,288,776,353,238,84,682,577
427,331,494,178,385,17,649,379
210,280,425,23,193,25,561,182
22,21,414,0,23,0,426,74
0,15,215,0,0,0,261,34
0,0,32,0,0,0,88,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,21,0,0,0,0
86,0,0,199,59,75,0,0
294,12,0,371,250,102,0,30
500,71,49,516,444,187,0,145
669,221,240,619,603,233,114,244
784,113,437,670,717,150,288,521
837,208,603,665,772,110,449,540
822,23,721,605,760,152,476,713
739,44,780,491,689,75,652,627
596,85,776,340,562,171,679,780
407,253,709,168,390,13,642,465
196,222,587,19,194,19,554,243
18,106,415,0,21,0,421,115
0,5,215,0,0,0,256,28
0,0,30,0,0,0,83,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,36,0,0,0,0
83,0,0,195,54,3,0,0
282,9,0,365,145,8,0,36
463,4,47,509,304,175,0,78
643,25,238,611,428,14,112,317
785,31,436,662,698,135,285,295
767,13,602,540,751,131,446,244
733,250,719,462,679,74,570,517
617,260,778,483,614,43,647,850
589,82,774,333,546,24,667,775
409,64,707,107,376,8,633,636
196,23,582,16,183,12,545,449
18,29,409,0,17,0,306,234
0,5,209,0,0,0,197,38
0,0,26,0,0,0,53,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,16,0,0,0,0
82,0,0,192,50,10,0,0
289,28,0,362,234,25,0,50
498,180,44,504,424,122,0,181
670,350,236,605,584,172,107,395
787,497,434,655,693,118,281,647
841,601,600,647,744,20,441,778
823,657,715,584,729,99,565,847
740,654,774,474,659,311,639,843
594,592,769,323,531,178,661,769
401,480,701,153,363,48,627,636
189,329,575,0,173,14,539,408
15,144,403,0,14,0,404,234
0,6,203,0,0,0,240,36
0,0,23,0,0,0,71,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,27,0,0,0,0
78,0,0,171,18,146,0,0
285,14,0,332,86,330,0,50
492,123,42,470,407,497,0,254
661,248,232,572,312,621,103,354
773,512,430,621,326,694,274,652
820,621,596,615,349,707,433,782
798,186,713,558,532,659,557,844
708,300,772,450,355,468,633,839
560,476,767,305,102,406,655,699
372,132,699,141,116,184,619,613
167,138,572,0,160,53,531,115
10,166,400,0,0,0,397,223
0,15,199,0,0,0,198,31
0,0,20,0,0,0,48,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,9,0,0,0,0
70,0,0,51,40,136,0,0
269,15,0,87,91,319,0,21
471,196,40,177,254,489,0,5
638,375,229,348,576,617,68,33
748,528,425,290,205,689,186,83
799,637,591,363,219,699,386,322
779,692,709,20,176,650,551,125
663,687,767,91,315,543,552,179
547,618,762,187,192,317,570,288
346,502,693,130,179,127,569,508
159,345,566,0,48,12,476,267
7,164,393,0,0,0,392,173
0,0,193,0,0,0,193,17
0,0,17,0,0,0,49,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,26,0,0,0,0
68,0,0,183,45,53,0,0
271,25,0,354,233,175,0,17
476,182,37,499,426,292,0,113
646,355,224,433,588,293,92,231
762,505,421,652,696,600,262,635
813,608,587,641,749,729,421,592
797,659,700,575,739,680,544,830
712,651,758,463,663,574,620,825
569,524,753,312,534,418,638,572
382,402,684,140,359,232,599,467
173,306,557,0,164,50,511,347
10,121,385,0,0,0,378,154
0,0,186,0,0,0,215,22
0,0,15,0,0,0,39,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0
72,0,0,70,39,140,0,0
277,21,0,94,218,327,0,31
483,175,33,64,408,495,0,233
653,345,216,93,571,624,89,308
767,492,411,27,679,698,260,617
816,595,575,32,729,706,419,744
798,646,692,42,708,655,540,816
713,594,750,143,635,548,616,709
568,477,557,299,505,75,638,740
378,414,166,132,335,213,606,604
169,290,326,0,147,41,517,324
9,141,231,0,0,0,382,208
0,0,105,0,0,0,217,24
0,0,0,0,0,0,52,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,21,0,0,0,0
69,0,0,169,36,74,0,0
270,9,0,336,209,91,0,25
474,127,31,479,395,210,0,144
643,263,212,579,551,518,88,401
757,486,406,628,660,554,256,633
808,590,570,511,712,678,241,759
789,642,689,556,702,639,532,632
705,637,747,444,630,458,522,816
559,575,465,294,503,254,578,740
369,461,571,126,334,136,461,316
162,307,540,0,146,23,348,114
6,135,368,0,0,0,279,203
0,0,125,0,0,0,67,16
0,0,0,0,0,0,32,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,18,0,0,0,0
54,0,0,164,32,129,0,0
256,17,0,330,203,314,0,39
478,162,28,469,388,479,0,133
647,254,208,569,545,602,85,298
763,473,403,496,654,673,254,619
812,432,568,492,706,682,412,750
794,507,684,540,530,637,534,817
703,598,742,428,619,530,606,815
451,210,735,283,491,379,626,458
360,216,665,118,323,200,588,345
149,159,538,0,137,33,500,416
6,21,368,0,0,0,369,204
0,0,170,0,0,0,206,21
0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,16,0,0,0,0
15,0,0,155,9,130,0,0
68,5,0,317,59,317,0,38
366,166,28,457,14,485,0,232
578,341,211,553,132,514,82,443
461,489,404,600,107,681,250,623
322,594,568,471,206,689,408,751
740,388,687,454,250,640,531,818
524,38,744,321,324,534,602,814
485,496,737,266,363,303,622,743
226,331,668,52,52,121,587,608
138,97,540,0,54,17,498,423
4,131,367,0,0,0,366,209
0,0,168,0,0,0,202,21
0,0,0,0,0,0,40,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0
46,0,0,107,18,8,0,0
241,16,0,298,111,69,0,43
463,169,26,433,391,44,0,250
640,345,209,283,553,237,80,468
751,495,405,109,663,48,250,652
798,601,571,11,711,48,409,781
778,655,687,79,584,163,533,846
691,643,744,22,306,254,608,838
548,579,737,49,387,99,624,761
359,464,666,64,221,6,587,617
151,304,538,0,5,5,498,425
5,128,363,0,0,0,363,206
0,0,164,0,0,0,198,18
0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
62,0,0,59,28,121,0,0
264,0,0,6,202,306,0,36
471,38,24,23,390,300,0,226
644,23,207,84,549,447,75,436
760,228,404,72,659,552,243,616
809,587,570,54,711,683,401,745
788,639,687,17,698,634,523,810
702,628,744,29,621,527,598,804
556,566,736,11,492,374,618,37
364,451,666,10,319,194,582,465
152,296,537,0,130,27,491,403
3,122,361,0,0,0,325,191
0,0,160,0,0,0,159,15
0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
59,0,0,64,11,119,0,0
256,0,0,291,200,300,0,33
459,16,13,425,391,463,0,221
624,152,203,523,546,586,67,431
737,283,400,210,655,445,229,611
785,312,566,567,705,669,384,738
767,375,683,507,691,619,505,804
681,232,734,395,617,511,576,800
536,542,726,44,489,357,596,726
348,428,655,50,320,180,559,585
141,279,526,0,129,22,472,175
2,112,352,0,0,0,340,189
0,0,153,0,0,0,181,14
0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
35,0,0,137,24,116,0,0
168,0,0,298,80,298,0,34
229,151,19,439,349,177,0,229
379,322,194,535,527,427,69,439
406,469,388,582,632,648,236,161
614,574,552,574,682,659,397,218
341,525,667,512,667,288,520,537
280,491,722,400,591,22,595,797
370,451,715,252,461,356,610,719
207,343,644,48,292,178,573,390
69,284,515,0,110,20,483,272
2,78,342,0,0,0,347,184
0,0,146,0,0,0,182,5
0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19,0,0,131,8,39,0,0
182,0,0,289,130,60,0,6
258,38,18,203,373,95,0,100
548,173,191,523,199,86,65,222
554,301,384,569,357,213,230,233
692,410,546,450,128,453,388,38
745,463,661,409,264,586,510,79
676,528,717,297,333,143,585,356
535,537,709,127,144,178,604,254
329,322,638,15,80,10,562,341
104,172,510,0,26,4,472,209
2,104,337,0,0,0,338,62
0,0,142,0,0,0,174,0
0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
57,0,0,43,7,106,0,0
261,0,0,53,36,171,0,6
472,142,16,128,122,221,0,118
644,312,187,75,227,322,61,217
761,457,379,61,157,535,225,432
812,561,541,314,91,528,382,375
792,611,656,296,133,619,504,312
703,604,716,363,98,514,578,274
553,541,708,222,77,360,598,65
357,426,637,75,22,177,560,321
144,270,508,0,25,17,470,258
0,101,334,0,0,0,334,6
0,0,137,0,0,0,168,0
0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
57,0,0,34,3,110,0,0
262,0,0,269,85,292,0,33
470,100,0,403,45,459,0,234
642,181,185,31,106,470,54,450
758,296,375,98,235,137,213,634
808,543,537,553,53,206,369,761
788,590,651,491,221,498,486,826
699,583,650,380,263,137,559,818
549,520,694,236,92,195,578,739
353,407,593,80,291,48,547,597
138,256,495,0,108,3,455,405
0,91,323,0,0,0,320,187
0,0,130,0,0,0,157,0
0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
51,0,0,125,8,102,0,0
247,0,0,284,113,286,0,33
449,127,0,422,286,451,0,236
614,99,181,522,417,576,31,452
726,343,373,568,619,644,152,636
772,386,536,150,291,652,264,766
753,480,650,491,405,603,331,828
662,474,705,14,141,493,327,820
513,437,696,93,149,339,126,741
324,404,621,12,51,161,417,595
120,208,493,0,30,0,443,401
0,86,323,0,0,0,312,183
0,0,128,0,0,0,153,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
45,0,0,120,6,101,0,0
231,0,0,277,142,281,0,31
429,76,0,205,265,446,0,231
593,207,177,510,396,570,17,448
704,293,369,557,440,637,58,632
750,518,532,548,503,647,261,760
729,562,645,486,516,599,359,824
642,421,700,375,482,490,332,817
498,493,692,229,445,337,96,738
315,337,620,72,276,159,38,596
116,160,491,0,95,0,79,403
0,48,318,0,0,0,183,184
0,0,123,0,0,0,108,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
44,0,0,116,12,97,0,0
231,0,0,273,162,275,0,29
430,62,0,411,339,439,0,222
595,203,148,507,491,559,7,435
706,218,219,550,596,629,171,613
753,303,502,536,642,639,193,739
732,377,266,471,632,589,190,799
646,447,34,357,556,480,212,791
501,218,126,212,356,329,214,714
305,279,107,62,264,153,197,568
81,200,32,0,64,0,153,380
0,49,12,0,0,0,58,169
0,0,22,0,0,0,83,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
42,0,0,108,0,41,0,0
233,0,0,238,58,110,0,15
432,82,0,398,332,148,0,179
597,264,171,493,481,213,17,274
708,291,364,538,467,164,203,464
756,297,528,529,635,107,362,490
734,166,644,372,316,82,485,611
649,274,700,275,546,165,560,537
505,386,691,153,423,31,471,560
318,295,487,34,260,51,418,438
114,111,491,0,85,0,347,269
0,48,314,0,0,0,154,132
0,0,115,0,0,0,140,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
41,0,0,3,0,8,0,0
229,0,0,185,156,9,0,19
425,111,0,23,333,124,0,189
588,145,167,95,483,27,16,394
668,214,355,111,587,88,29,138
743,304,516,67,634,133,193,708
467,234,624,77,494,139,181,773
479,231,678,67,437,7,144,769
157,139,665,81,271,292,398,696
296,75,590,8,69,129,112,558
106,9,464,0,32,0,238,365
0,22,295,0,0,0,51,164
0,0,107,0,0,0,24,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9,0,0,96,0,78,0,0
13,0,0,241,155,242,0,15
103,110,0,369,328,396,0,232
37,272,90,459,317,512,24,452
122,417,322,502,576,576,42,637
199,520,71,493,465,585,77,768
300,572,183,433,375,536,297,828
634,561,29,327,121,434,319,819
500,494,29,191,358,84,278,739
313,380,441,50,101,24,239,595
109,231,182,0,39,0,174,398
0,69,39,0,0,0,118,176
0,0,64,0,0,0,52,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
39,0,0,37,0,40,0,0
230,0,0,23,25,242,0,24
430,109,0,214,73,87,0,219
596,272,121,90,113,247,18,433
708,415,271,269,150,577,191,614
755,513,458,176,82,354,169,742
733,562,335,227,117,536,307,802
646,551,474,96,103,432,264,793
500,367,91,30,40,287,335,712
311,196,29,10,42,38,248,569
107,96,413,0,26,0,182,378
0,36,293,0,0,0,131,163
0,0,60,0,0,0,52,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
37,0,0,13,0,75,0,0
228,0,0,237,155,245,0,19
431,66,0,40,337,410,0,196
596,190,127,470,491,539,17,399
710,391,343,442,597,613,180,573
755,494,504,522,646,626,104,695
735,546,586,462,627,574,279,755
644,541,671,350,553,466,34,206
498,478,532,203,425,314,36,126
307,367,399,50,255,136,120,237
103,218,266,0,76,0,56,32
0,60,200,0,0,0,156,5
0,0,98,0,0,0,54,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15,0,0,98,0,78,0,0
99,0,0,253,110,158,0,17
175,66,0,390,278,304,0,201
506,263,151,483,381,363,17,425
457,405,335,528,435,444,127,619
543,506,495,518,485,420,130,752
529,551,603,454,615,374,85,815
248,543,657,340,394,352,171,798
109,479,643,194,415,306,141,711
70,366,572,25,247,93,357,565
39,215,446,0,71,0,292,369
0,41,258,0,0,0,164,153
0,0,70,0,0,0,65,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12,0,0,91,0,76,0,0
55,0,0,244,147,252,0,19
105,64,0,376,327,415,0,204
145,177,100,471,480,538,16,413
231,291,236,516,582,608,175,592
504,394,456,506,630,617,264,719
150,548,531,443,616,565,360,781
214,537,647,277,539,457,444,772
87,471,638,189,412,305,427,696
31,253,566,19,245,128,360,552
24,205,440,0,69,0,267,362
0,32,271,0,0,0,151,151
0,0,60,0,0,0,56,0
